Date,Symbol,Class Symbol,Root Symbol,Underlying Symbol,Strike Price,Expiry Date,Call/Put,Ins. Type,Bid Price,Ask Price,Bid Size,Ask Size,Last Price,Volume,Last Close Price,Net Change,Open Price,High Price,Low Price,Total Value,Nb. Trades,Settlement Price,Open Interest,Implied Volatility,Accrued Financing Value,Accrued Financing Date,CORRA Rate,symbol,source_file
2021-01-27,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.71,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-27,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.69,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-27,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.66,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-27,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.63,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-27,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.6,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAZ20,CRA,CRA,CRA,0,2021-03-17,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.815,2304,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAH21,CRA,CRA,CRA,0,2021-06-16,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.795,5562,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAM21,CRA,CRA,CRA,0,2021-09-15,0,1,0.0,99.795,0,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.785,593,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAU21,CRA,CRA,CRA,0,2021-12-15,0,1,99.775,0.0,45,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,260,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAZ21,CRA,CRA,CRA,0,2022-03-16,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,150,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAH22,CRA,CRA,CRA,0,2022-06-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.765,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAM22,CRA,CRA,CRA,0,2022-09-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.73,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.71,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.69,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.66,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.63,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-28,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.6,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAZ20,CRA,CRA,CRA,0,2021-03-17,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.815,2304,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAH21,CRA,CRA,CRA,0,2021-06-16,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.795,5547,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAM21,CRA,CRA,CRA,0,2021-09-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.785,593,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAU21,CRA,CRA,CRA,0,2021-12-15,0,1,99.78,0.0,45,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,260,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAZ21,CRA,CRA,CRA,0,2022-03-16,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,150,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAH22,CRA,CRA,CRA,0,2022-06-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.765,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAM22,CRA,CRA,CRA,0,2022-09-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.73,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.71,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.69,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.66,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.63,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-01-29,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.6,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAZ20,CRA,CRA,CRA,0,2021-03-17,0,1,99.8,99.815,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.815,2304,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAH21,CRA,CRA,CRA,0,2021-06-16,0,1,99.79,99.805,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.795,5547,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAM21,CRA,CRA,CRA,0,2021-09-15,0,1,99.785,99.8,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.785,593,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAU21,CRA,CRA,CRA,0,2021-12-15,0,1,99.775,99.795,145,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,260,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAZ21,CRA,CRA,CRA,0,2022-03-16,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,150,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAH22,CRA,CRA,CRA,0,2022-06-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.765,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAM22,CRA,CRA,CRA,0,2022-09-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.73,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.71,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.69,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.66,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.63,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-01,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.6,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAZ20,CRA,CRA,CRA,0,2021-03-17,0,1,99.8,99.815,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.815,2304,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAH21,CRA,CRA,CRA,0,2021-06-16,0,1,99.79,99.805,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.795,5547,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAM21,CRA,CRA,CRA,0,2021-09-15,0,1,99.785,99.8,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.785,593,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAU21,CRA,CRA,CRA,0,2021-12-15,0,1,99.775,99.79,145,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,260,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAZ21,CRA,CRA,CRA,0,2022-03-16,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,150,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAH22,CRA,CRA,CRA,0,2022-06-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.765,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAM22,CRA,CRA,CRA,0,2022-09-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.73,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.71,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.69,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.66,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.63,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-02,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.6,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAZ20,CRA,CRA,CRA,0,2021-03-17,0,1,99.8,99.815,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.815,2304,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAH21,CRA,CRA,CRA,0,2021-06-16,0,1,99.79,99.805,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.795,5547,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAM21,CRA,CRA,CRA,0,2021-09-15,0,1,99.78,99.795,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.785,593,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAU21,CRA,CRA,CRA,0,2021-12-15,0,1,99.77,99.785,145,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,260,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAZ21,CRA,CRA,CRA,0,2022-03-16,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,150,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAH22,CRA,CRA,CRA,0,2022-06-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.765,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAM22,CRA,CRA,CRA,0,2022-09-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.73,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.71,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.69,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.66,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.63,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-03,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.6,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAZ20,CRA,CRA,CRA,0,2021-03-17,0,1,99.8,99.815,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.815,2304,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAH21,CRA,CRA,CRA,0,2021-06-16,0,1,99.795,99.805,20,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.795,5547,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAM21,CRA,CRA,CRA,0,2021-09-15,0,1,99.78,99.795,100,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.785,593,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAU21,CRA,CRA,CRA,0,2021-12-15,0,1,99.775,99.79,145,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,260,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAZ21,CRA,CRA,CRA,0,2022-03-16,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.78,150,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAH22,CRA,CRA,CRA,0,2022-06-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.765,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAM22,CRA,CRA,CRA,0,2022-09-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.73,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.71,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.69,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.66,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.63,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-04,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.6,0,0,0,,0,cra,quote_CRA_20201201_20210531.csv
2021-02-05,CRAZ20,CRA,CRA,CRA,0,2021-03-17,0,1,99.8,99.815,200,200,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,99.815,2304,0,0,,0,cra,quote_CRA_20201201_20210531.csv
