date,bond_etf_volume_growth
2022-08-04,7.407407407407418
2022-08-05,-1.6551724137931045
2022-08-08,-18.793828892005614
2022-08-09,-29.620034542314333
2022-08-10,12.024539877300612
2022-08-11,130.99671412924425
2022-08-12,-50.260787102892365
2022-08-15,-28.122020972354623
2022-08-16,33.9522546419098
2022-08-17,34.455445544554465
2022-08-18,-1.9145802650957333
2022-08-19,-27.17717717717718
2022-08-22,16.804123711340214
2022-08-23,-30.097087378640776
2022-08-24,-21.717171717171713
2022-08-25,219.67741935483872
2022-08-26,-14.934409687184658
2022-08-29,-51.00830367734282
2022-08-30,94.67312348668283
2022-08-31,-35.07462686567165
2022-09-01,27.969348659003824
2022-09-02,28.517964071856294
2022-09-06,-49.73791496796739
2022-09-07,66.28041714947857
2022-09-08,-8.222996515679437
2022-09-09,37.5094912680334
2022-09-12,-23.522915516289345
2022-09-13,55.88447653429603
2022-09-14,-20.194534506716078
2022-09-15,-22.92513058618688
2022-09-16,-12.801204819277112
2022-09-19,-14.76683937823834
2022-09-20,17.831813576494437
2022-09-21,58.899398108340506
2022-09-22,-21.04978354978355
2022-09-23,174.8457847840987
2022-09-26,-50.748129675810475
2022-09-27,-0.25316455696202667
2022-09-28,-28.07106598984772
2022-09-29,96.89484827099506
2022-09-30,-66.52329749103943
2022-10-03,147.10920770877945
2022-10-04,64.99133448873484
2022-10-05,11.817226890756306
2022-10-06,-0.4931892907468316
2022-10-07,-79.3485957045079
2022-10-11,296.2285714285714
2022-10-12,-37.294490914335164
2022-10-13,-48.89604415823368
2022-10-14,23.67236723672368
2022-10-17,26.928675400291112
2022-10-18,-16.857798165137616
2022-10-19,10.344827586206895
2022-10-20,6.437500000000007
2022-10-21,-31.356429829712273
2022-10-24,115.2266894781865
2022-10-25,11.764705882352944
2022-10-26,-38.335704125177806
2022-10-27,75.4325259515571
2022-10-28,-0.887573964497046
2022-10-31,-40.96185737976783
2022-11-01,-35.337078651685395
2022-11-02,119.02693310165074
2022-11-03,53.312177707259025
2022-11-04,-27.322121604139717
2022-11-07,-12.139551441794227
2022-11-08,-16.734197730956236
2022-11-09,13.090024330900253
2022-11-10,-15.920826161790014
2022-11-11,-30.8085977482088
2022-11-14,-2.736686390532539
2022-11-15,199.46768060836501
2022-11-16,-18.89283900457085
2022-11-17,-16.781465247338755
2022-11-18,-10.458991723100075
2022-11-21,9.621848739495809
2022-11-22,-42.16174779609045
2022-11-23,145.59310801855534
2022-11-24,-69.99460334592553
2022-11-25,25.179856115107913
2022-11-28,170.47413793103448
2022-11-29,-31.89907038512616
2022-11-30,8.42433697347893
2022-12-01,53.525179856115116
2022-12-02,-44.68134957825679
2022-12-05,61.3722998729352
2022-12-06,-41.91601049868766
2022-12-07,37.05377315860823
2022-12-08,-2.5387405209363667
2022-12-09,-40.76454668470907
2022-12-12,51.342090234151904
2022-12-13,44.22641509433962
2022-12-14,-32.96703296703297
2022-12-15,27.478532396565193
2022-12-16,2.5107164727495412
2022-12-19,-45.6989247311828
2022-12-20,61.16611661166116
2022-12-21,3.924914675767921
2022-12-22,-28.834154351395735
2022-12-23,99.26165205353024
2022-12-28,-47.614636405743404
2022-12-29,-69.31918656056587
2022-12-30,19.884726224783854
2023-01-03,105.04807692307692
2023-01-04,11.313012895662379
2023-01-05,10.163243812532908
2023-01-06,0.4302103250477973
2023-01-09,11.089957163255582
2023-01-10,-14.095972579263073
2023-01-11,11.022443890274314
2023-01-12,-27.088948787061994
2023-01-13,26.432532347504623
2023-01-16,-39.37621832358674
2023-01-17,118.0064308681672
2023-01-18,-13.679941002949858
2023-01-19,-15.121742844938058
2023-01-20,17.262204328132857
2023-01-23,-21.07296137339055
2023-01-24,-4.458945078847199
2023-01-25,4.268639726807066
2023-01-26,45.85152838427948
2023-01-27,43.33832335329342
2023-01-30,-57.75456919060053
2023-01-31,23.423980222496922
2023-02-01,12.118177265898854
2023-02-02,32.64850379633766
2023-02-03,-41.986531986531986
2023-02-06,75.9141033081834
2023-02-07,-35.86275156713956
2023-02-08,-32.25308641975309
2023-02-09,47.15261958997723
2023-02-10,-9.494324045407632
2023-02-13,9.407069555302172
2023-02-14,32.204273058884844
2023-02-15,19.314150571541198
2023-02-16,-22.728774364056825
2023-02-17,48.867037195382636
2023-02-21,-43.36588167719702
2023-02-22,-3.6004056795131856
2023-02-23,44.76591267753813
2023-02-24,-38.7718023255814
2023-02-27,-33.64985163204748
2023-02-28,198.38998211091234
2023-03-01,-45.74340527577938
2023-03-02,-9.944751381215466
2023-03-03,19.141104294478527
2023-03-06,-20.545829042224504
2023-03-07,13.350615683732991
2023-03-08,15.037164093767874
2023-03-09,65.4075546719682
2023-03-10,-55.078125
2023-03-13,61.00334448160536
2023-03-14,-15.205650186954712
2023-03-15,43.753062224399805
2023-03-16,-10.940695296523517
2023-03-17,-27.51626482969767
2023-03-20,-20.69693769799367
2023-03-21,62.316910785619186
2023-03-22,-37.69483182936833
2023-03-23,98.22251481237656
2023-03-24,-27.964131517768188
2023-03-27,-16.32088520055325
2023-03-28,-58.73278236914601
2023-03-29,34.979973297730304
2023-03-30,40.850642927794254
2023-03-31,36.44662921348314
2023-04-03,-14.770972722593923
2023-04-04,55.6159420289855
2023-04-05,65.50252231276679
2023-04-06,-65.36928487690504
2023-04-10,-20.176032498307382
2023-04-11,40.96692111959288
2023-04-12,12.876052948255111
2023-04-13,62.420042643923246
2023-04-14,-36.396455530029534
2023-04-17,-54.5407636738906
2023-04-18,68.78547105561861
2023-04-19,-8.204438466711494
2023-04-20,-19.34065934065934
2023-04-21,168.2107175295186
2023-04-24,-67.82932610904166
2023-04-25,100.94736842105263
2023-04-26,-26.558407543216344
2023-04-27,-33.3808844507846
2023-04-28,102.46252676659529
2023-05-01,-20.729772607086193
2023-05-02,22.081387591727818
2023-05-03,-13.934426229508201
2023-05-04,-19.428571428571427
2023-05-05,17.336485421591806
2023-05-08,71.86030893216923
2023-05-09,-32.8253223915592
2023-05-10,-13.90343222803956
2023-05-11,-46.351351351351354
2023-05-12,141.93954659949623
2023-05-15,-45.70536179073399
2023-05-16,65.67593480345157
2023-05-17,17.071759259259256
2023-05-18,4.448838358872953
2023-05-19,-19.545669663984853
2023-05-23,51.294117647058826
2023-05-24,-25.81648522550545
2023-05-25,12.683438155136262
2023-05-26,-44.04651162790698
2023-05-29,-26.267664172901085
2023-05-30,59.07553551296505
2023-05-31,19.0644932671864
2023-06-01,49.10714285714286
2023-06-02,-64.39121756487025
2023-06-05,109.86547085201792
2023-06-06,0.5341880341880323
2023-06-07,26.35494155154092
2023-06-08,-51.34566862910008
2023-06-09,31.719965427830598
2023-06-12,-33.72703412073491
2023-06-13,38.11881188118811
2023-06-14,-11.397849462365595
2023-06-15,120.06472491909386
2023-06-16,-10.257352941176467
2023-06-19,-63.90823433019255
2023-06-20,60.49943246311009
2023-06-21,-13.507779349363503
2023-06-22,123.54865085854456
2023-06-23,-31.016825164593996
2023-06-26,-13.043478260869568
2023-06-27,15.243902439024382
2023-06-28,-69.36507936507937
2023-06-29,328.84283246977543
2023-06-30,-5.5175191300845805
2023-07-04,-43.009377664109124
2023-07-05,90.05235602094241
2023-07-06,-28.2172373081464
2023-07-07,-0.3837719298245612
2023-07-10,-29.994496422674743
2023-07-11,41.27358490566038
2023-07-12,-29.660545353366718
2023-07-13,31.7246835443038
2023-07-14,17.777777777777782
2023-07-17,1.7338092809790817
2023-07-18,-39.097744360902254
2023-07-19,56.213991769547334
2023-07-20,-0.7903055848261342
2023-07-21,-1.0621348911311723
2023-07-24,61.352657004830924
2023-07-25,-54.0585495675316
2023-07-26,-31.788559015206374
2023-07-27,313.375796178344
2023-07-28,0.8474576271186418
2023-07-31,-48.71403106697224
2023-08-01,-0.9930486593843102
2023-08-02,83.50050150451354
2023-08-03,-31.811970483738726
2023-08-04,-21.24248496993988
2023-08-08,-50.025445292620866
2023-08-09,43.89002036659877
2023-08-10,72.4699221514508
2023-08-11,-60.853508411981935
2023-08-14,31.865828092243188
2023-08-15,-5.087440381558029
2023-08-16,38.86097152428811
2023-08-17,-10.373944511459587
2023-08-18,43.539703903095564
2023-08-21,26.160337552742607
2023-08-22,-68.22742474916387
2023-08-23,63.04093567251463
2023-08-24,-40.6025824964132
2023-08-25,31.8840579710145
2023-08-28,-24.450549450549453
2023-08-29,150.78787878787878
2023-08-30,-67.90720154664089
2023-08-31,179.96987951807228
2023-09-01,-21.839698762775683
2023-09-05,-9.291121816930492
2023-09-06,-8.345978755690442
2023-09-07,-34.35430463576159
2023-09-08,42.74905422446407
2023-09-11,-0.9717314487632467
2023-09-12,33.89830508474576
2023-09-13,-50.29980013324451
2023-09-14,41.5549597855228
2023-09-15,30.492424242424242
2023-09-18,-39.042089985486214
2023-09-19,95.83333333333333
2023-09-20,-48.87537993920973
2023-09-21,95.48156956004756
2023-09-22,-52.06812652068127
2023-09-25,58.121827411167516
2023-09-26,97.75280898876404
2023-09-27,-29.87012987012987
2023-09-28,-51.67824074074075
2023-09-29,124.79041916167665
2023-10-02,-54.50186467767715
2023-10-03,299.7658079625293
2023-10-04,-55.88752196836555
2023-10-05,32.13811420982735
2023-10-06,-52.16080402010051
2023-10-10,4.831932773109249
2023-10-11,31.362725450901795
2023-10-12,21.052631578947366
2023-10-13,-44.990548204158785
2023-10-16,5.841924398625431
2023-10-17,114.17748917748915
2023-10-18,-57.604850934815566
2023-10-19,305.9594755661502
2023-10-20,-71.28596594245448
2023-10-23,118.09815950920246
2023-10-24,-44.0225035161744
2023-10-25,41.95979899497488
2023-10-26,105.30973451327435
2023-10-27,-63.01724137931035
2023-10-30,0.7770007770007803
2023-10-31,-37.162683114880494
2023-11-01,102.08588957055214
2023-11-02,97.81420765027322
2023-11-03,-16.329036218538985
2023-11-06,-24.468085106382976
2023-11-07,-7.819329771733852
2023-11-08,24.34141201264488
2023-11-09,61.228813559322035
2023-11-10,-61.34034165571616
2023-11-13,-41.46838885112169
2023-11-14,130.19744483159118
2023-11-15,-23.56205852674067
2023-11-16,6.5346534653465405
2023-11-17,-3.9653035935563796
2023-11-20,39.22580645161291
2023-11-21,14.272474513438361
2023-11-22,-5.717761557177614
2023-11-23,24.043010752688176
2023-11-24,-37.44798890429958
2023-11-27,-44.90022172949002
2023-11-28,323.03822937625756
2023-11-29,-22.473246135552916
2023-11-30,0.33742331288344474
2023-12-01,19.596453683888715
2023-12-04,-61.88650306748467
2023-12-05,35.41247484909458
2023-12-06,67.26102030708272
2023-12-07,-38.05152502220906
2023-12-08,38.95793499043978
2023-12-11,-44.134846921224636
2023-12-12,80.72660098522168
2023-12-13,23.81601362862009
2023-12-14,-22.564667033571816
2023-12-15,42.99928926794598
2023-12-18,-60.95924453280318
2023-12-19,29.40802036919159
2023-12-20,25.184456468273495
2023-12-21,9.076620825147351
2023-12-22,27.053314121037463
2023-12-27,-46.1582081088744
2023-12-28,-10.74249605055292
2023-12-29,-8.259587020648972
2024-01-02,40.90032154340837
2024-01-03,83.15837517115472
2024-01-04,-52.42960378769001
2024-01-05,58.14562598218962
2024-01-08,-46.43921828420007
2024-01-09,28.942486085343223
2024-01-10,-7.0983213429256615
2024-01-11,-2.168301497160563
2024-01-12,7.018469656992088
2024-01-15,-53.25443786982249
2024-01-16,256.0126582278481
2024-01-17,-38.54814814814815
2024-01-18,31.243972999035673
2024-01-19,82.14548126377663
2024-01-22,-57.40217829770069
2024-01-23,25.426136363636353
2024-01-24,30.539826349565868
2024-01-25,14.256795835743198
2024-01-26,-57.88407997975196
2024-01-29,5.168269230769229
2024-01-30,9.942857142857143
2024-01-31,97.2972972972973
2024-02-01,-5.110642781875663
2024-02-02,-15.79677956690727
2024-02-05,-29.44279591163864
2024-02-06,77.28971962616822
2024-02-07,-25.698471270426992
2024-02-08,-13.1606952820149
2024-02-09,-5.228758169934644
2024-02-12,-30.948275862068964
2024-02-13,80.27465667915106
2024-02-14,145.56786703601108
2024-02-15,-70.16356457980824
2024-02-16,-14.413988657844989
2024-02-20,6.350082827167314
2024-02-21,-30.425752855659393
2024-02-22,38.05970149253732
2024-02-23,-7.243243243243247
2024-02-26,45.74592074592074
2024-02-27,-34.42622950819673
2024-02-28,-15.731707317073173
2024-02-29,-4.124457308248919
2024-03-01,121.2075471698113
2024-03-04,-29.443875810303656
2024-03-05,-51.64410058027079
2024-03-06,77.8
2024-03-07,182.6771653543307
2024-03-08,-85.45563072025467
2024-03-11,354.5827633378933
2024-03-12,-57.74902196810111
2024-03-13,-4.131054131054135
2024-03-14,51.485884101040114
2024-03-15,-35.40951446787641
2024-03-18,2.3538344722854987
2024-03-19,62.75964391691395
2024-03-20,126.52689152233366
2024-03-21,-25.452716297786715
2024-03-22,-51.20107962213225
2024-03-25,-35.3429203539823
2024-03-26,129.59794696321643
2024-03-27,-18.777943368107298
2024-03-28,19.541284403669735
2024-04-01,-0.9593246354566376
2024-04-02,14.68423091824873
2024-04-03,-21.418918918918916
2024-04-04,-24.634565778159935
2024-04-05,24.358243011979464
2024-04-08,159.77064220183487
2024-04-09,19.74218612043086
2024-04-10,-37.53133756083174
2024-04-11,-52.40793201133145
2024-04-12,59.672619047619044
2024-04-15,-53.55700528114321
2024-04-16,4.013377926421402
2024-04-17,58.135048231511256
2024-04-18,-54.737698251321675
2024-04-19,103.95327942497752
2024-04-22,-28.149779735682824
2024-04-23,66.46229307173512
2024-04-24,-60.07366482504604
2024-04-25,15.590405904059047
2024-04-26,-16.520351157222667
2024-04-29,8.604206500956014
2024-04-30,60.47535211267605
2024-05-01,6.472846955567735
2024-05-02,-54.09582689335395
2024-05-03,122.67115600448935
2024-05-06,-67.89314516129032
2024-05-07,48.979591836734706
2024-05-08,74.07797681770285
2024-05-09,-32.445520581113804
2024-05-10,106.18279569892475
2024-05-13,-44.93698392003477
2024-05-14,-15.86424625098658
2024-05-15,83.02063789868667
2024-05-16,-27.78062532034854
2024-05-17,-17.672107877927612
2024-05-21,-38.275862068965516
2024-05-22,50.27932960893855
2024-05-23,32.89962825278809
2024-05-24,-11.328671328671325
2024-05-27,-55.91482649842272
2024-05-28,495.3488372093023
2024-05-29,-55.01802884615385
2024-05-30,-5.6112224448897745
2024-05-31,10.75725406935597
2024-06-03,42.492012779552724
2024-06-04,19.59641255605382
2024-06-05,6.486689163854509
2024-06-06,-23.02816901408451
2024-06-07,-47.20951509606587
2024-06-10,29.80935875216637
2024-06-11,15.153538050734316
2024-06-12,17.565217391304344
2024-06-13,11.193293885601573
2024-06-14,-34.67849223946785
2024-06-17,78.47929395790902
2024-06-18,-29.478889311525293
2024-06-19,-25.782092772384036
2024-06-20,309.8837209302325
2024-06-21,-65.54964539007092
2024-06-24,-11.940298507462687
2024-06-25,-3.039158386908236
2024-06-26,30.98251959011453
2024-06-27,-19.788311090658073
2024-06-28,16.695352839931154
2024-07-02,78.36774827925271
2024-07-03,-32.60749724366042
2024-07-04,-32.39263803680982
2024-07-05,-12.825166364186325
2024-07-08,-5.135322692574606
2024-07-09,28.968544257498174
2024-07-10,-6.352807714123654
2024-07-11,15.44518473652332
2024-07-12,-26.285414480587622
2024-07-15,23.914590747330955
2024-07-16,-29.408385985066055
2024-07-17,31.32628152969894
2024-07-18,-35.068153655514244
2024-07-19,26.04961832061068
2024-07-22,43.14912944738833
2024-07-23,17.87414066631412
2024-07-24,-15.477792732166895
2024-07-25,-47.77070063694268
2024-07-26,42.27642276422765
2024-07-29,-7.428571428571429
2024-07-30,48.68827160493827
2024-07-31,-7.628437986507519
2024-08-01,10.000000000000009
2024-08-02,-4.647599591419816
2024-08-06,63.095875736475634
2024-08-07,-35.73070607553366
2024-08-08,-26.366888094021455
2024-08-09,46.98126301179737
2024-08-12,-21.10481586402266
2024-08-13,-49.43147815679234
2024-08-14,40.35502958579882
2024-08-15,21.500843170320394
2024-08-16,20.95766828591257
2024-08-19,-27.882960413080895
2024-08-20,79.07716785998409
2024-08-21,-23.189693469569082
2024-08-22,1.6772700983227251
2024-08-23,-11.376564277588164
2024-08-26,31.643132220795888
2024-08-27,20.672842515845936
2024-08-28,-71.83838383838383
2024-08-29,64.99282639885222
2024-08-30,62.43478260869566
2024-09-03,13.490364025695921
2024-09-04,-26.69811320754717
2024-09-05,12.162162162162172
2024-09-06,128.62880091795756
2024-09-09,-31.493099121706404
2024-09-10,-34.76190476190476
2024-09-11,64.45816956765862
2024-09-12,-30.180949129395696
2024-09-13,-17.017114914425424
2024-09-16,49.970536240424266
2024-09-17,-29.430255402750493
2024-09-18,62.026726057906465
2024-09-19,-11.786941580756016
2024-09-20,-54.070899883132064
2024-09-23,103.39270568278201
2024-09-24,-18.43202668890742
2024-09-25,-19.069529652351736
2024-09-26,104.42198357548959
2024-09-27,-15.142150803461064
2024-09-30,-4.333576110706483
2024-10-01,10.734678340312144
2024-10-02,93.0904090752836
2024-10-03,-45.25547445255474
2024-10-04,23.609756097560975
2024-10-07,-32.149434359379114
2024-10-08,-40.82977898410236
2024-10-09,47.64089121887287
2024-10-10,-0.5770084332001768
2024-10-11,42.58928571428571
2024-10-15,-14.777708202880401
2024-10-16,-36.480529022777375
2024-10-17,13.186813186813184
2024-10-18,-1.37966274910577
2024-10-21,44.76683937823833
2024-10-22,-1.7895490336435227
2024-10-23,-14.978134110787167
2024-10-24,-15.087869695670808
2024-10-25,-29.53054013124684
2024-10-28,54.29799426934097
2024-10-29,-6.267409470752094
2024-10-30,-21.05002476473502
2024-10-31,48.431618569636136
2024-11-01,-3.000845308537614
2024-11-04,47.14596949891068
2024-11-05,-29.31596091205212
2024-11-06,23.25094260578131
2024-11-07,20.66621346023114
2024-11-08,-23.295774647887324
2024-11-11,-34.851266984943074
2024-11-12,70.63134160090192
2024-11-13,-21.4403700033036
2024-11-14,43.77628259041211
2024-11-15,-46.94355074583212
2024-11-18,-37.651598676957
2024-11-19,76.39257294429709
2024-11-20,20.401002506265662
2024-11-21,11.573688592839293
2024-11-22,-29.58955223880597
2024-11-25,-16.534181240063596
2024-11-26,15.301587301587304
2024-11-27,17.8964757709251
2024-11-28,-5.79168612797758
2024-11-29,102.9747149231532
2024-12-02,-32.437713727405956
2024-12-03,-3.8322487346348466
2024-12-04,8.834586466165417
2024-12-05,-46.45941278065631
2024-12-06,54.19354838709678
2024-12-09,17.23849372384938
2024-12-10,-18.915060670949323
2024-12-11,13.3362676056338
2024-12-12,-36.50485436893204
2024-12-13,64.58715596330276
2024-12-16,2.341137123745818
2024-12-17,-5.047204066811906
2024-12-18,59.38814531548757
2024-12-19,-24.064299424184266
2024-12-20,-24.328593996840443
2024-12-23,-15.114822546972862
2024-12-24,-39.596655189375305
2024-12-27,47.23127035830619
2024-12-30,-15.707964601769909
2024-12-31,-25.984251968503933
2025-01-02,105.14184397163122
2025-01-03,-2.6793431287813307
2025-01-06,50.932504440497326
2025-01-07,-23.80111797587525
2025-01-08,52.97297297297297
2025-01-09,-60.47450782433115
2025-01-10,174.71264367816093
2025-01-13,-55.76476057647606
2025-01-14,13.76773515501839
2025-01-15,30.48498845265588
2025-01-16,-33.94690265486726
2025-01-17,10.021436227224001
2025-01-20,-38.334145153433994
2025-01-21,255.45023696682466
2025-01-22,-15.57777777777778
2025-01-23,3.3956304290602812
2025-01-24,-58.65580448065173
2025-01-27,35.71428571428572
2025-01-28,-10.934664246823955
2025-01-29,26.69383596535915
2025-01-30,-14.837153196622433
2025-01-31,104.6742209631728
2025-02-03,75.01730103806227
2025-02-04,-42.07196520363781
2025-02-05,-22.07053469852105
2025-02-06,9.576642335766428
2025-02-07,24.300559552358102
2025-02-10,-61.09324758842444
2025-02-11,95.70247933884298
2025-02-12,-43.637387387387385
2025-02-13,82.76723276723277
2025-02-14,9.264826455315657
2025-02-18,13.881940970485251
2025-02-19,-24.599165385460132
2025-02-20,-23.070200990387413
2025-02-21,107.5728890571753
2025-02-24,-23.422108719445454
2025-02-25,8.24202000952834
2025-02-26,-34.132922535211264
2025-02-27,34.17975275643168
2025-02-28,-7.918326693227096
2025-03-03,104.35370470524607
2025-03-04,-26.4522958846103
2025-03-05,-14.663548038862906
2025-03-06,0.35842293906809264
2025-03-07,3.7394957983193367
2025-03-10,38.27460510328069
2025-03-11,-1.6403046280023426
2025-03-12,-20.65217391304348
2025-03-13,-11.127791330455993
2025-03-14,7.960304054054057
2025-03-17,-38.25542734206924
2025-03-18,16.217928413050366
2025-03-19,34.96865630962116
2025-03-20,-57.51211631663975
2025-03-21,52.851711026615966
2025-03-24,18.034825870646777
2025-03-25,-33.74604847207587
2025-03-26,89.70178926441352
2025-03-27,-31.14651016558373
2025-03-28,-8.21917808219178
2025-03-31,-25.903814262023218
2025-04-01,2.6410026857654367
2025-04-02,136.45878761447884
2025-04-03,-15.713758760604946
2025-04-04,36.52078774617067
2025-04-07,13.175188331463383
2025-04-08,-36.68035688995893
2025-04-09,46.87989264146724
2025-04-10,-62.966346885944866
2025-04-11,44.736842105263165
2025-04-14,-42.159090909090914
2025-04-15,1.4243614931237714
2025-04-16,97.28813559322033
2025-04-17,-56.013745704467354
2025-04-21,32.25446428571428
2025-04-22,-22.447257383966246
2025-04-23,54.896626768226334
2025-04-24,-24.868282402528973
2025-04-25,19.541841982234697
2025-04-28,-1.2514665623777899
2025-04-29,39.88118811881187
2025-04-30,7.955832389580975
2025-05-01,-31.917125622869136
2025-05-02,54.930662557781204
2025-05-05,-16.38488314271507
2025-05-06,-34.84983645554565
2025-05-07,72.7521679598357
2025-05-08,-19.207397622192868
2025-05-09,14.71550032701112
2025-05-12,-45.72405929304447
2025-05-13,67.01680672268908
2025-05-14,-35.56603773584905
2025-05-15,49.58516349438751
2025-05-16,1.1419249592169667
2025-05-20,72.80645161290322
2025-05-21,-19.619189845062536
2025-05-22,-33.85973060845332
2025-05-23,16.25702247191012
2025-05-26,-44.00483237692539
2025-05-27,56.25674217907228
2025-05-28,-12.668277528477734
2025-05-29,15.968379446640313
2025-05-30,-22.460804362644847
2025-06-02,47.16483516483516
2025-06-03,-14.008363201911589
2025-06-04,-14.866273011462317
2025-06-05,25.214198286413712
2025-06-06,-6.12577386770935
2025-06-09,-16.452620617841028
2025-06-10,-36.352305774823435
2025-06-11,90.86161879895562
2025-06-12,2.97537619699042
2025-06-13,-39.55496512786449
2025-06-16,74.50549450549451
2025-06-17,-35.86272040302268
2025-06-18,64.31026018654885
2025-06-19,-67.52315506423663
2025-06-20,77.46090156393744
2025-06-23,45.61949196474857
2025-06-24,-20.22071911712353
2025-06-25,146.6755912539045
2025-06-26,-46.50868306801736
2025-06-27,47.24382820426107
2025-06-30,-58.429030776297665
2025-07-02,97.56906077348066
2025-07-03,-38.618568232662184
2025-07-04,-27.744874715261957
2025-07-07,299.11727616645646
2025-07-08,-69.68404423380727
2025-07-09,78.5304846274101
2025-07-10,-41.943957968476354
2025-07-11,136.3499245852187
2025-07-14,-1.595405232929159
2025-07-15,-6.658019887591871
2025-07-16,-19.43029180176007
2025-07-17,113.10721471687266
2025-07-18,-63.595899649312116
2025-07-21,-9.670248240088918
2025-07-22,116.48892534864643
2025-07-23,-23.152709359605915
2025-07-24,-34.9112426035503
2025-07-25,3.0303030303030276
2025-07-28,1.1029411764705843
2025-07-29,73.56363636363636
2025-07-30,-45.987848313429716
2025-07-31,147.3622963537626
2025-08-01,-51.99937274580524
2025-08-05,42.14309049330285
2025-08-06,-38.657779820730866
2025-08-07,38.928437617085045
2025-08-08,-41.77454153182308
2025-08-11,68.73552570634554
2025-08-12,-26.900905846829538
2025-08-13,15.734134434847924
2025-08-14,17.293964957819608
2025-08-15,-11.590594744121718
2025-08-18,12.703379224030042
2025-08-19,-42.72626318711826
2025-08-20,-35.870092098885124
2025-08-21,158.3522297808012
2025-08-22,-12.96079578700995
2025-08-25,29.277310924369736
2025-08-26,-3.952158086323454
2025-08-27,-25.067677314564165
2025-08-28,-2.565028901734101
2025-08-29,-20.133481646273633
2025-09-02,46.19312906220985
2025-09-03,23.372499206097164
2025-09-04,6.8468468468468435
2025-09-05,32.1127439171284
2025-09-08,3.975200583515681
2025-09-09,-43.598737285163104
2025-09-10,16.85323383084578
2025-09-11,-32.11814795103779
2025-09-12,17.757742061936497
2025-09-15,-9.68708388814914
2025-09-16,90.63767047548839
2025-09-17,-29.81438515081206
2025-09-18,5.482093663911836
2025-09-19,6.137372682162434
2025-09-22,30.97933070866141
2025-09-23,-19.030621829795223
2025-09-24,-7.981438515081207
2025-09-25,5.269793242561782
2025-09-26,-30.08383233532934
2025-09-29,-2.4323398424117904
2025-09-30,-2.6334269662921295
2025-10-01,-3.1734583483591816
2025-10-02,-24.87895716945996
2025-10-03,115.56767476450172
2025-10-06,-4.9908003679852815
2025-10-07,-23.72306947470346
2025-10-08,60.13963821009203
2025-10-09,-22.294887039238997
2025-10-10,12.981382300433552
2025-10-14,38.329571106094804
2025-10-15,-25.522193211488254
2025-10-16,-20.135845749342685
2025-10-17,29.41015089163237
2025-10-20,-3.815984736061051
2025-10-21,22.107119241789718
2025-10-22,-16.245487364620935
2025-10-23,-19.78448275862069
2025-10-24,10.370768404083819
2025-10-27,23.320350535540403
2025-10-28,16.206079747335167
2025-10-29,2.0553762527603103
2025-10-30,4.7103861517975965
2025-10-31,-31.855030996661892
2025-11-03,13.48262188010263
2025-11-04,-19.383350462487147
2025-11-05,42.7078021417644
2025-11-06,-24.673932463819902
2025-11-07,46.70303605313093
2025-11-10,-8.74696847210994
2025-11-11,-46.36782423812898
2025-11-12,7.763462173769398
2025-11-13,35.16247700797057
2025-11-14,701.9505556815604
2025-11-17,-86.51224616776967
2025-11-18,33.31935416229817
2025-11-19,-46.429694872601445
2025-11-20,115.73693482090431
2025-11-21,-39.275993467610235
2025-11-24,11.96772747646795
2025-11-25,64.39151321056846
2025-11-26,-16.230366492146597
2025-11-27,-63.48837209302325
2025-11-28,80.77229299363057
2025-12-01,73.860383175512
2025-12-02,-19.873337555414818
2025-12-03,102.48182105595953
2025-12-04,-56.42907330783042
2025-12-05,39.72406378785165
2025-12-08,68.14567837907155
2025-12-09,-57.06223306894448
2025-12-10,-6.092362344582591
2025-12-11,-10.270474749385283
2025-12-12,-2.4873524451939244
2025-12-15,50.92952875054042
2025-12-16,-23.00200515611572
2025-12-17,-11.94196428571429
2025-12-18,-10.56189269117026
2025-12-19,-2.078412848370337
2025-12-22,50.964785335262896
2025-12-23,6.710337114555043
2025-12-24,-24.37490642311724
2025-12-29,-11.166105721639275
2025-12-30,-22.219745932694444
2025-12-31,-37.994269340974206
2026-01-02,150.8780036968577
2026-01-05,-14.07257321790385
2026-01-06,88.7459807073955
2026-01-07,-27.427597955706982
2026-01-08,-31.298904538341155
2026-01-09,-1.7539863325740312
2026-01-12,33.78159054022723
2026-01-13,65.59792027729637
2026-01-14,-38.45107273678702
2026-01-15,-11.477639857167144
2026-01-16,-24.625432193622743
2026-01-19,-6.039755351681952
2026-01-20,77.32573908326552
2026-01-21,10.477210156011019
2026-01-22,-34.044026027966225
2026-01-23,11.125104953820308
2026-01-26,-39.00642236494144
2026-01-27,19.820377825952317
2026-01-28,30.343758077022475
2026-01-29,109.35950822922864
2026-01-30,-41.39988634211025
2026-02-02,8.582511718118635
2026-02-03,-15.480797856504914
2026-02-04,-9.457555477280732
2026-02-05,-12.468391363547948
2026-02-06,36.977777777777774
2026-02-09,-17.47242050616483
2026-02-10,71.90878710438373
2026-02-11,-34.37392795883362
2026-02-12,-56.35128071092525
2026-02-13,131.09780439121755
2026-02-17,13.041976161685964
2026-02-18,-23.28850855745721
2026-02-19,-0.517928286852587
2026-02-20,6.668001601922313
2026-02-23,53.369626431387275
2026-02-24,-19.914320685434518
2026-02-25,-22.54317591318967
2026-02-26,6.866614048934494
2026-02-27,12.35228951255538
2026-03-02,22.826622843056697
2026-03-03,93.40379983944341
2026-03-04,-55.344171566931855
